state_name,state_abbr,county_name,state_fips,county_fips,year,unemployment_rate,income,population,income_per_capita
Alabama,AL,Autauga,1,1,2007,3.4,1659407,52405,31665
Alabama,AL,Autauga,1,1,2008,5.4,1771217,53277,33245
Alabama,AL,Autauga,1,1,2009,8.6,1785702,54135,32986
Alabama,AL,Autauga,1,1,2010,8.8,1846880,54828,33685
Alabama,AL,Autauga,1,1,2011,8.3,1913079,55564,34430
Alabama,AL,Autauga,1,1,2012,7.1,1953500,55574,35151
Alabama,AL,Autauga,1,1,2013,6.3,1966036,55619,35348
Alabama,AL,Autauga,1,1,2014,5.8,2036671,56062,36329
Alabama,AL,Autauga,1,1,2015,5.2,2145869,56311,38107
Alabama,AL,Autauga,1,1,2016,5.1,2222448,56979,39005
Alabama,AL,Autauga,1,1,2017,4,2290351,57393,39906
Alabama,AL,Autauga,1,1,2018,3.6,2371211,57747,41062
Alabama,AL,Autauga,1,1,2019,2.9,2477876,58251,42538
Alabama,AL,Autauga,1,1,2020,5.3,2656173,58909,45089
Alabama,AL,Autauga,1,1,2021,2.7,2915364,59191,49254
Alabama,AL,Autauga,1,1,2022,2.2,2979576,59736,49879
Alabama,AL,Autauga,1,1,2023,2.1,3202452,60436,52989
Alabama,AL,Autauga,1,1,2024,2.7,3424189,61464,55710
Alabama,AL,Baldwin,1,3,1969,,157191,56951,2760
Alabama,AL,Baldwin,1,3,1970,,172745,59474,2905
Alabama,AL,Baldwin,1,3,1971,,196684,60142,3270
Alabama,AL,Baldwin,1,3,1972,,223797,62435,3584
Alabama,AL,Baldwin,1,3,1973,,268069,64196,4176
Alabama,AL,Baldwin,1,3,1974,,305794,66072,4628
Alabama,AL,Baldwin,1,3,1975,,345248,67861,5088
Alabama,AL,Baldwin,1,3,1976,,406080,70244,5781
Alabama,AL,Baldwin,1,3,1977,,435048,72399,6009
Alabama,AL,Baldwin,1,3,1978,,496475,74550,6660
Alabama,AL,Baldwin,1,3,1979,,542295,76594,7080
Alabama,AL,Baldwin,1,3,1980,,615985,78931,7804
Alabama,AL,Baldwin,1,3,1981,,717375,80287,8935
Alabama,AL,Baldwin,1,3,1982,,759092,82331,9220
Alabama,AL,Baldwin,1,3,1983,,844681,83978,10058
Alabama,AL,Baldwin,1,3,1984,,939753,86752,10833
Alabama,AL,Baldwin,1,3,1985,,1047779,89401,11720
Alabama,AL,Baldwin,1,3,1986,,1114801,91311,12209
Alabama,AL,Baldwin,1,3,1987,,1177163,93214,12629
Alabama,AL,Baldwin,1,3,1988,,1280441,94649,13528
Alabama,AL,Baldwin,1,3,1989,,1435313,96198,14920
Alabama,AL,Baldwin,1,3,1990,5.3,1566377,98955,15829
Alabama,AL,Baldwin,1,3,1991,5.5,1738285,102420,16972
Alabama,AL,Baldwin,1,3,1992,6.2,1928823,106595,18095
Alabama,AL,Baldwin,1,3,1993,6,2126732,111416,19088
Alabama,AL,Baldwin,1,3,1994,4.8,2343978,116565,20109
Alabama,AL,Baldwin,1,3,1995,4.7,2554178,120896,21127
Alabama,AL,Baldwin,1,3,1996,4.4,2796479,125412,22298
Alabama,AL,Baldwin,1,3,1997,3.5,3053744,130164,23461
Alabama,AL,Baldwin,1,3,1998,2.8,3310043,134444,24620
Alabama,AL,Baldwin,1,3,1999,3.3,3487304,137555,25352
Alabama,AL,Baldwin,1,3,2000,3.7,3771417,141342,26683
Alabama,AL,Baldwin,1,3,2001,4.3,3943845,144875,27222
Alabama,AL,Baldwin,1,3,2002,5,4085695,147957,27614
Alabama,AL,Baldwin,1,3,2003,4.9,4297587,151509,28365
Alabama,AL,Baldwin,1,3,2004,5.1,4792805,156266,30671
Alabama,AL,Baldwin,1,3,2005,4,5272521,162183,32510
Alabama,AL,Baldwin,1,3,2006,3.2,5880129,168121,34976
Alabama,AL,Baldwin,1,3,2007,3.2,6243633,172404,36215
Alabama,AL,Baldwin,1,3,2008,4.8,6368395,175827,36220
Alabama,AL,Baldwin,1,3,2009,8.6,6344357,179406,35363
Alabama,AL,Baldwin,1,3,2010,9.9,6741297,183215,36794
Alabama,AL,Baldwin,1,3,2011,8.9,7113915,187051,38032
Alabama,AL,Baldwin,1,3,2012,7.7,7314284,191053,38284
Alabama,AL,Baldwin,1,3,2013,6.8,7534558,196205,38401
Alabama,AL,Baldwin,1,3,2014,6.1,7949643,200910,39568
Alabama,AL,Baldwin,1,3,2015,5.5,8504769,205083,41470
Alabama,AL,Baldwin,1,3,2016,4.9,9032772,210148,42983
Alabama,AL,Baldwin,1,3,2017,3.8,9583207,215475,44475
Alabama,AL,Baldwin,1,3,2018,3.3,10139295,221187,45840
Alabama,AL,Baldwin,1,3,2019,2.7,10880888,227057,47921
Alabama,AL,Baldwin,1,3,2020,5.7,11880306,233244,50935
Alabama,AL,Baldwin,1,3,2021,2.7,13527772,239411,56504
Alabama,AL,Baldwin,1,3,2022,2.2,14232715,246577,57721
Alabama,AL,Baldwin,1,3,2023,2.2,15590410,254107,61354
Alabama,AL,Baldwin,1,3,2024,2.7,16718173,261608,63905
Alabama,AL,Barbour,1,5,1969,,51130,23818,2147
Alabama,AL,Barbour,1,5,1970,,57657,22655,2545
Alabama,AL,Barbour,1,5,1971,,62015,23092,2686
Alabama,AL,Barbour,1,5,1972,,70116,22854,3068
Alabama,AL,Barbour,1,5,1973,,79787,23457,3401
Alabama,AL,Barbour,1,5,1974,,90154,23432,3847
Alabama,AL,Barbour,1,5,1975,,98535,24869,3962
Alabama,AL,Barbour,1,5,1976,,113391,25609,4428
Alabama,AL,Barbour,1,5,1977,,123399,24690,4998
Alabama,AL,Barbour,1,5,1978,,140179,24524,5716
Alabama,AL,Barbour,1,5,1979,,151871,24429,6217
Alabama,AL,Barbour,1,5,1980,,160055,24763,6463
Alabama,AL,Barbour,1,5,1981,,179291,24748,7245
Alabama,AL,Barbour,1,5,1982,,186959,24777,7546
Alabama,AL,Barbour,1,5,1983,,200801,24798,8097
Alabama,AL,Barbour,1,5,1984,,229765,24952,9208
Alabama,AL,Barbour,1,5,1985,,244748,25002,9789
Alabama,AL,Barbour,1,5,1986,,264371,24941,10600
Alabama,AL,Barbour,1,5,1987,,279732,25102,11144
Alabama,AL,Barbour,1,5,1988,,308089,25230,12211
Alabama,AL,Barbour,1,5,1989,,328764,25336,12976
Alabama,AL,Barbour,1,5,1990,7.9,344017,25505,13488
Alabama,AL,Barbour,1,5,1991,8.7,376128,26506,14190
Alabama,AL,Barbour,1,5,1992,10.7,402389,26941,14936
Alabama,AL,Barbour,1,5,1993,10,419824,27371,15338
Alabama,AL,Barbour,1,5,1994,6.4,441752,27751,15918
Alabama,AL,Barbour,1,5,1995,8.2,442805,27854,15897
Alabama,AL,Barbour,1,5,1996,9.5,455190,28298,16086
Alabama,AL,Barbour,1,5,1997,7.3,471960,28415,16610
Alabama,AL,Barbour,1,5,1998,5,506313,28841,17555
Alabama,AL,Barbour,1,5,1999,4.8,545983,28866,18914
Alabama,AL,Barbour,1,5,2000,5.6,546836,29015,18847
Alabama,AL,Barbour,1,5,2001,7.5,576421,28863,19971
Alabama,AL,Barbour,1,5,2002,7.7,576536,28653,20121
Alabama,AL,Barbour,1,5,2003,7,593694,28594,20763
Alabama,AL,Barbour,1,5,2004,7.1,640761,28287,22652
Alabama,AL,Barbour,1,5,2005,5.8,665248,28027,23736
Alabama,AL,Barbour,1,5,2006,5.7,686697,27861,24647
Alabama,AL,Barbour,1,5,2007,6.4,707097,27757,25475
Alabama,AL,Barbour,1,5,2008,9.2,718047,27808,25822
Alabama,AL,Barbour,1,5,2009,12.7,725089,27657,26217
Alabama,AL,Barbour,1,5,2010,12.1,758542,27339,27746
Alabama,AL,Barbour,1,5,2011,11.4,767420,27416,27992
Alabama,AL,Barbour,1,5,2012,11.8,758383,27301,27779
Alabama,AL,Barbour,1,5,2013,10.4,799040,27132,29450
Alabama,AL,Barbour,1,5,2014,10.5,796038,27012,29470
Alabama,AL,Barbour,1,5,2015,8.9,826252,26600,31062
Alabama,AL,Barbour,1,5,2016,7.5,813637,26186,31071
Alabama,AL,Barbour,1,5,2017,5.4,818509,25585,31992
Alabama,AL,Barbour,1,5,2018,4.7,842907,25359,33239
Alabama,AL,Barbour,1,5,2019,3.7,873849,25187,34694
Alabama,AL,Barbour,1,5,2020,7,926313,24975,37090
Alabama,AL,Barbour,1,5,2021,5.1,1006722,24517,41062
Alabama,AL,Barbour,1,5,2022,3.6,1014902,24722,41053
Alabama,AL,Barbour,1,5,2023,4,1033178,24644,41924
Alabama,AL,Barbour,1,5,2024,4.3,1093828,24358,44906
Alabama,AL,Bibb,1,7,1969,,29810,14994,1988
Alabama,AL,Bibb,1,7,1970,,32551,13798,2359
Alabama,AL,Bibb,1,7,1971,,36605,13919,2630
Alabama,AL,Bibb,1,7,1972,,40832,14097,2897
Alabama,AL,Bibb,1,7,1973,,46596,14654,3180
Alabama,AL,Bibb,1,7,1974,,50798,14391,3530
Alabama,AL,Bibb,1,7,1975,,56318,14778,3811
Alabama,AL,Bibb,1,7,1976,,64869,14763,4394
Alabama,AL,Bibb,1,7,1977,,72180,15257,4731
Alabama,AL,Bibb,1,7,1978,,83429,15355,5433
Alabama,AL,Bibb,1,7,1979,,94093,15550,6051
Alabama,AL,Bibb,1,7,1980,,102797,15751,6526
Alabama,AL,Bibb,1,7,1981,,110742,15836,6993
Alabama,AL,Bibb,1,7,1982,,117188,16020,7315
Alabama,AL,Bibb,1,7,1983,,126219,15999,7889
Alabama,AL,Bibb,1,7,1984,,140878,16089,8756
Alabama,AL,Bibb,1,7,1985,,150591,16157,9320
Alabama,AL,Bibb,1,7,1986,,159659,15918,10030
Alabama,AL,Bibb,1,7,1987,,166256,16165,10285
Alabama,AL,Bibb,1,7,1988,,182123,16136,11287
Alabama,AL,Bibb,1,7,1989,,194854,16360,11910
Alabama,AL,Bibb,1,7,1990,9.2,211570,16697,12671
Alabama,AL,Bibb,1,7,1991,11.7,220269,17071,12903
Alabama,AL,Bibb,1,7,1992,11,234759,17403,13490
Alabama,AL,Bibb,1,7,1993,11.5,247338,17757,13929
Alabama,AL,Bibb,1,7,1994,7.7,264947,18053,14676
Alabama,AL,Bibb,1,7,1995,6.5,283896,18507,15340
Alabama,AL,Bibb,1,7,1996,7.1,299789,18885,15874
Alabama,AL,Bibb,1,7,1997,7.4,315324,19388,16264
Alabama,AL,Bibb,1,7,1998,7.2,318033,19851,16021
Alabama,AL,Bibb,1,7,1999,6.8,335849,20560,16335
Alabama,AL,Bibb,1,7,2000,5.4,348552,19913,17504
Alabama,AL,Bibb,1,7,2001,6.7,373888,21028,17780
Alabama,AL,Bibb,1,7,2002,6.9,392491,21199,18515
Alabama,AL,Bibb,1,7,2003,5.9,417677,21399,19519
Alabama,AL,Bibb,1,7,2004,5.4,452480,21721,20831
Alabama,AL,Bibb,1,7,2005,4.5,468895,22042,21273
Alabama,AL,Bibb,1,7,2006,4.2,500645,22099,22655
Alabama,AL,Bibb,1,7,2007,4.2,539717,22438,24054
Alabama,AL,Bibb,1,7,2008,6.1,566499,22705,24950
Alabama,AL,Bibb,1,7,2009,11.7,545508,22941,23779
Alabama,AL,Bibb,1,7,2010,11.2,573168,22861,25072
Alabama,AL,Bibb,1,7,2011,10.4,588713,22749,25879
Alabama,AL,Bibb,1,7,2012,8.8,610470,22680,26917
Alabama,AL,Bibb,1,7,2013,8.1,611305,22543,27117
Alabama,AL,Bibb,1,7,2014,7.2,629223,22585,27860
Alabama,AL,Bibb,1,7,2015,6.6,650180,22607,28760
Alabama,AL,Bibb,1,7,2016,6.3,647542,22654,28584
Alabama,AL,Bibb,1,7,2017,4.4,652789,22607,28876
Alabama,AL,Bibb,1,7,2018,3.9,672223,22385,30030
Alabama,AL,Bibb,1,7,2019,3.2,719343,22408,32102
Alabama,AL,Bibb,1,7,2020,7.2,773029,22176,34859
Alabama,AL,Bibb,1,7,2021,3.4,836565,22344,37440
Alabama,AL,Bibb,1,7,2022,2.4,840465,21983,38232
Alabama,AL,Bibb,1,7,2023,2.4,886174,21890,40483
Alabama,AL,Bibb,1,7,2024,3,933750,22258,41951
Alabama,AL,Blount,1,9,1969,,69322,26411,2625
Alabama,AL,Blount,1,9,1970,,70070,26999,2595
Alabama,AL,Blount,1,9,1971,,77601,27817,2790
Alabama,AL,Blount,1,9,1972,,91044,29296,3108
Alabama,AL,Blount,1,9,1973,,109829,30357,3618
Alabama,AL,Blount,1,9,1974,,115697,31537,3669
Alabama,AL,Blount,1,9,1975,,138935,32219,4312
Alabama,AL,Blount,1,9,1976,,154635,33048,4679
Alabama,AL,Blount,1,9,1977,,171858,34219,5022
Alabama,AL,Blount,1,9,1978,,196542,34845,5640
Alabama,AL,Blount,1,9,1979,,219316,35959,6099
Alabama,AL,Blount,1,9,1980,,247896,36508,6790
Alabama,AL,Blount,1,9,1981,,270712,36641,7388
Alabama,AL,Blount,1,9,1982,,278956,36355,7673
Alabama,AL,Blount,1,9,1983,,293022,36428,8044
Alabama,AL,Blount,1,9,1984,,329750,36790,8963
Alabama,AL,Blount,1,9,1985,,367308,37417,9817
Alabama,AL,Blount,1,9,1986,,378468,37995,9961
Alabama,AL,Blount,1,9,1987,,401185,38017,10553
Alabama,AL,Blount,1,9,1988,,456713,38250,11940
Alabama,AL,Blount,1,9,1989,,508851,38771,13125
Alabama,AL,Blount,1,9,1990,6.4,544538,39473,13795
Alabama,AL,Blount,1,9,1991,5.7,573756,40190,14276
Alabama,AL,Blount,1,9,1992,6.2,602331,40822,14755
Alabama,AL,Blount,1,9,1993,5.3,636249,41866,15197
Alabama,AL,Blount,1,9,1994,4.2,676597,42520,15912
Alabama,AL,Blount,1,9,1995,4.4,728074,44060,16525
Alabama,AL,Blount,1,9,1996,3.3,800044,45344,17644
Alabama,AL,Blount,1,9,1997,3,847054,47055,18001
Alabama,AL,Blount,1,9,1998,3.3,933333,48824,19116
Alabama,AL,Blount,1,9,1999,2.8,982927,50237,19566
Alabama,AL,Blount,1,9,2000,3.5,1028189,51107,20118
Alabama,AL,Blount,1,9,2001,3.6,1100325,51845,21223
Alabama,AL,Blount,1,9,2002,5.4,1118828,52551,21290
Alabama,AL,Blount,1,9,2003,4.6,1198233,53457,22415
Alabama,AL,Blount,1,9,2004,4.1,1279554,54124,23641
Alabama,AL,Blount,1,9,2005,3.6,1340387,54624,24538
Alabama,AL,Blount,1,9,2006,3.2,1379493,55485,24862
Alabama,AL,Blount,1,9,2007,3.3,1494638,56240,26576
Alabama,AL,Blount,1,9,2008,4.9,1589266,57055,27855
Alabama,AL,Blount,1,9,2009,8.8,1579135,57341,27539
Alabama,AL,Blount,1,9,2010,9.7,1602342,57402,27914
Alabama,AL,Blount,1,9,2011,8.6,1636989,57711,28365
Alabama,AL,Blount,1,9,2012,7.1,1719937,57855,29728
Alabama,AL,Blount,1,9,2013,6.4,1742644,58020,30035
Alabama,AL,Blount,1,9,2014,6.1,1817414,58045,31310
Alabama,AL,Blount,1,9,2015,5.4,1888684,58165,32471
Alabama,AL,Blount,1,9,2016,5.2,1894626,58237,32533
Alabama,AL,Blount,1,9,2017,4,1982125,58671,33784
Alabama,AL,Blount,1,9,2018,3.4,2072951,58760,35278
Alabama,AL,Blount,1,9,2019,2.8,2154822,58949,36554
Alabama,AL,Blount,1,9,2020,4.4,2233724,59110,37789
Alabama,AL,Blount,1,9,2021,2.3,2542812,59050,43062
Alabama,AL,Blount,1,9,2022,2.1,2622662,59491,44085
Alabama,AL,Blount,1,9,2023,2,2741524,59777,45863
Alabama,AL,Blount,1,9,2024,2.7,2920472,60163,48543
Alabama,AL,Bullock,1,11,1969,,22716,12554,1809
Alabama,AL,Bullock,1,11,1970,,25439,11749,2165
Alabama,AL,Bullock,1,11,1971,,27281,11418,2389
Alabama,AL,Bullock,1,11,1972,,31525,11443,2755
Alabama,AL,Bullock,1,11,1973,,36021,11274,3195
Alabama,AL,Bullock,1,11,1974,,37381,11141,3355
Alabama,AL,Bullock,1,11,1975,,38400,11097,3460
Alabama,AL,Bullock,1,11,1976,,45169,11112,4065
Alabama,AL,Bullock,1,11,1977,,49030,11015,4451
Alabama,AL,Bullock,1,11,1978,,52368,10954,4781
Alabama,AL,Bullock,1,11,1979,,57471,10799,5322
Alabama,AL,Bullock,1,11,1980,,58230,10616,5485
Alabama,AL,Bullock,1,11,1981,,65713,10679,6153
Alabama,AL,Bullock,1,11,1982,,67159,10639,6313
Alabama,AL,Bullock,1,11,1983,,75352,10686,7051
Alabama,AL,Bullock,1,11,1984,,75835,10824,7006
Alabama,AL,Bullock,1,11,1985,,81895,10777,7599
Alabama,AL,Bullock,1,11,1986,,85290,10459,8155
Alabama,AL,Bullock,1,11,1987,,87181,10891,8005
Alabama,AL,Bullock,1,11,1988,,95597,11184,8548
Alabama,AL,Bullock,1,11,1989,,107709,11170,9643
Alabama,AL,Bullock,1,11,1990,12.5,115639,11032,10482
Alabama,AL,Bullock,1,11,1991,18.7,127396,11188,11387
Alabama,AL,Bullock,1,11,1992,14.9,136804,11125,12297
Alabama,AL,Bullock,1,11,1993,14.7,141765,11219,12636
Alabama,AL,Bullock,1,11,1994,14.4,146977,11370,12927
Alabama,AL,Bullock,1,11,1995,16.6,156068,11431,13653
Alabama,AL,Bullock,1,11,1996,14.6,157278,11574,13589
Alabama,AL,Bullock,1,11,1997,10.3,171635,11624,14766
Alabama,AL,Bullock,1,11,1998,10.6,182503,11655,15659
Alabama,AL,Bullock,1,11,1999,10,188052,11755,15998
Alabama,AL,Bullock,1,11,2000,8.6,182158,11581,15729
Alabama,AL,Bullock,1,11,2001,9.9,190315,11358,16756
Alabama,AL,Bullock,1,11,2002,10.1,197238,11256,17523
Alabama,AL,Bullock,1,11,2003,10.9,199976,11316,17672
Alabama,AL,Bullock,1,11,2004,11.4,200093,11056,18098
Alabama,AL,Bullock,1,11,2005,9.4,201420,11011,18293
Alabama,AL,Bullock,1,11,2006,8.8,216678,10776,20107
Alabama,AL,Bullock,1,11,2007,9.6,230398,11011,20924
Alabama,AL,Bullock,1,11,2008,11,253495,10953,23144
Alabama,AL,Bullock,1,11,2009,13.9,261828,10987,23831
Alabama,AL,Bullock,1,11,2010,11.6,254748,10884,23406
Alabama,AL,Bullock,1,11,2011,11.5,255726,10718,23859
Alabama,AL,Bullock,1,11,2012,10.6,264330,10679,24752
Alabama,AL,Bullock,1,11,2013,9.5,261896,10656,24577
Alabama,AL,Bullock,1,11,2014,8.8,257463,10798,23844
Alabama,AL,Bullock,1,11,2015,7.9,264125,10566,24998
Alabama,AL,Bullock,1,11,2016,7.6,266419,10589,25160
Alabama,AL,Bullock,1,11,2017,5.7,267536,10404,25715
Alabama,AL,Bullock,1,11,2018,5.3,272084,10418,26117
Alabama,AL,Bullock,1,11,2019,4.4,283392,10428,27176
Alabama,AL,Bullock,1,11,2020,6.8,314807,10230,30773
Alabama,AL,Bullock,1,11,2021,4.4,346534,10126,34222
Alabama,AL,Bullock,1,11,2022,3.1,340468,10126,33623
Alabama,AL,Bullock,1,11,2023,2.6,367110,9908,37052
Alabama,AL,Bullock,1,11,2024,3.7,390130,9901,39403
Alabama,AL,Butler,1,13,1969,,45831,22726,2017
Alabama,AL,Butler,1,13,1970,,48581,21987,2210
Alabama,AL,Butler,1,13,1971,,51844,21846,2373
Alabama,AL,Butler,1,13,1972,,59467,21530,2762
Alabama,AL,Butler,1,13,1973,,67629,21237,3184
Alabama,AL,Butler,1,13,1974,,73597,21160,3478
Alabama,AL,Butler,1,13,1975,,82234,21169,3885
Alabama,AL,Butler,1,13,1976,,90970,21351,4261
Alabama,AL,Butler,1,13,1977,,97956,20872,4693
Alabama,AL,Butler,1,13,1978,,116509,20911,5572
Alabama,AL,Butler,1,13,1979,,130541,21204,6156
Alabama,AL,Butler,1,13,1980,,140877,21789,6466
Alabama,AL,Butler,1,13,1981,,163127,22186,7353
Alabama,AL,Butler,1,13,1982,,163961,22399,7320
Alabama,AL,Butler,1,13,1983,,175026,22384,7819
Alabama,AL,Butler,1,13,1984,,185775,22443,8278
Alabama,AL,Butler,1,13,1985,,192634,22427,8589
Alabama,AL,Butler,1,13,1986,,203840,22340,9124
Alabama,AL,Butler,1,13,1987,,213944,22405,9549
Alabama,AL,Butler,1,13,1988,,224339,22207,10102
Alabama,AL,Butler,1,13,1989,,236511,22035,10733
Alabama,AL,Butler,1,13,1990,12.9,247134,21886,11292
Alabama,AL,Butler,1,13,1991,12,261102,21755,12002
Alabama,AL,Butler,1,13,1992,12.1,279867,21794,12841
Alabama,AL,Butler,1,13,1993,10.8,296063,21813,13573
Alabama,AL,Butler,1,13,1994,9,316117,21851,14467
Alabama,AL,Butler,1,13,1995,8.4,339638,21824,15563
Alabama,AL,Butler,1,13,1996,9.2,353070,21863,16149
Alabama,AL,Butler,1,13,1997,9.8,357857,21840,16385
Alabama,AL,Butler,1,13,1998,11.1,381337,21718,17559
Alabama,AL,Butler,1,13,1999,13.6,394933,21605,18280
Alabama,AL,Butler,1,13,2000,7.9,405284,21325,19005
Alabama,AL,Butler,1,13,2001,7.5,444011,21139,21004
Alabama,AL,Butler,1,13,2002,7.8,454452,20803,21846
Alabama,AL,Butler,1,13,2003,8.6,470878,20833,22603
Alabama,AL,Butler,1,13,2004,9.3,492905,20870,23618
Alabama,AL,Butler,1,13,2005,6.4,507419,20830,24360
Alabama,AL,Butler,1,13,2006,5.7,521551,20815,25056
Alabama,AL,Butler,1,13,2007,6.3,563567,20894,26973
Alabama,AL,Butler,1,13,2008,8.9,583544,20949,27855
Alabama,AL,Butler,1,13,2009,14.6,572814,20867,27451
Alabama,AL,Butler,1,13,2010,13.4,596865,20921,28529
Alabama,AL,Butler,1,13,2011,12.3,599684,20808,28820
Alabama,AL,Butler,1,13,2012,11.8,616873,20565,29996
Alabama,AL,Butler,1,13,2013,10.5,638145,20204,31585
Alabama,AL,Butler,1,13,2014,8.5,664649,20130,33018
Alabama,AL,Butler,1,13,2015,7.6,691512,19918,34718
Alabama,AL,Butler,1,13,2016,7.4,679319,19742,34410
Alabama,AL,Butler,1,13,2017,6.1,697907,19566,35669
Alabama,AL,Butler,1,13,2018,5.1,704744,19283,36547
Alabama,AL,Butler,1,13,2019,4.2,719572,19061,37751
Alabama,AL,Butler,1,13,2020,10.3,751954,19027,39520
Alabama,AL,Butler,1,13,2021,5.6,860202,18856,45620
Alabama,AL,Butler,1,13,2022,3.5,886414,18652,47524
Alabama,AL,Butler,1,13,2023,3,920985,18357,50171
Alabama,AL,Butler,1,13,2024,3.9,973413,18256,53320
Alabama,AL,Calhoun,1,15,1969,,304416,102946,2957
Alabama,AL,Calhoun,1,15,1970,,313931,103125,3044
Alabama,AL,Calhoun,1,15,1971,,353608,103622,3412
Alabama,AL,Calhoun,1,15,1972,,396486,103846,3818
Alabama,AL,Calhoun,1,15,1973,,433646,105027,4129
Alabama,AL,Calhoun,1,15,1974,,485455,105917,4583
Alabama,AL,Calhoun,1,15,1975,,557197,107005,5207
Alabama,AL,Calhoun,1,15,1976,,624434,112768,5537
Alabama,AL,Calhoun,1,15,1977,,702104,112801,6224
Alabama,AL,Calhoun,1,15,1978,,776570,116474,6667
Alabama,AL,Calhoun,1,15,1979,,849687,116742,7278
Alabama,AL,Calhoun,1,15,1980,,973080,120016,8108
Alabama,AL,Calhoun,1,15,1981,,1069494,120814,8852
Alabama,AL,Calhoun,1,15,1982,,1144773,122109,9375
Alabama,AL,Calhoun,1,15,1983,,1219367,121249,10057
Alabama,AL,Calhoun,1,15,1984,,1340481,121739,11011
Alabama,AL,Calhoun,1,15,1985,,1402992,118644,11825
Alabama,AL,Calhoun,1,15,1986,,1470032,117700,12490
Alabama,AL,Calhoun,1,15,1987,,1522308,118092,12891
Alabama,AL,Calhoun,1,15,1988,,1606800,117260,13703
Alabama,AL,Calhoun,1,15,1989,,1702880,116381,14632
Alabama,AL,Calhoun,1,15,1990,7.2,1758915,116118,15148
Alabama,AL,Calhoun,1,15,1991,7.6,1852279,115247,16072
Alabama,AL,Calhoun,1,15,1992,8.9,1950826,115804,16846
Alabama,AL,Calhoun,1,15,1993,8.6,2004038,116324,17228
Alabama,AL,Calhoun,1,15,1994,7.8,2071612,116161,17834
Alabama,AL,Calhoun,1,15,1995,7.8,2181738,116790,18681
Alabama,AL,Calhoun,1,15,1996,6.2,2245415,116684,19244
Alabama,AL,Calhoun,1,15,1997,5.5,2326050,117254,19838
Alabama,AL,Calhoun,1,15,1998,4.8,2465628,117179,21042
Alabama,AL,Calhoun,1,15,1999,5.1,2471045,114910,21504
Alabama,AL,Calhoun,1,15,2000,5.1,2455321,111081,22104
Alabama,AL,Calhoun,1,15,2001,5.5,2576837,111266,23159
Alabama,AL,Calhoun,1,15,2002,5.9,2693742,111625,24132
Alabama,AL,Calhoun,1,15,2003,5.9,2837929,112705,25180
Alabama,AL,Calhoun,1,15,2004,5.4,3013446,113462,26559
Alabama,AL,Calhoun,1,15,2005,4.5,3143140,114477,27457
Alabama,AL,Calhoun,1,15,2006,4,3290907,115388,28520
Alabama,AL,Calhoun,1,15,2007,4,3490891,116211,30039
Alabama,AL,Calhoun,1,15,2008,5.9,3625139,117274,30912
Alabama,AL,Calhoun,1,15,2009,9.8,3566455,118363,30132
Alabama,AL,Calhoun,1,15,2010,11.2,3667238,118488,30950
